Timestamp,Location,pH,Dissolved_Oxygen_mg_L,Turbidity_NTU,Conductivity_uS_cm,Arsenic_mg_L,Lead_mg_L,Cadmium_mg_L,Chromium_mg_L,Mercury_mg_L,Latitude,Longitude
2/20/2024 4:00,Location_5,7.22,8.06,9.78,1407.58,0.0466,0.0451,0.005,0.0244,0.0006,18.571572,73.785294
2/20/2024 5:00,Location_6,7.93,9.03,4.08,357.01,0.0038,0.0458,0.0092,0.0201,0.0031,18.70488,73.736208
2/20/2024 6:00,Location_7,7.71,9.15,8.12,453.87,0.0251,0.0388,0.0063,0.0398,0.0031,18.781273,73.979839
2/20/2024 7:00,Location_8,7.11,8.49,4.63,669.29,0.0343,0.0114,0.0084,0.0382,0.0028,18.79419,73.988708
2/20/2024 8:00,Location_9,6.68,6.64,8.76,636.43,0.0396,0.0012,0.0015,0.0067,0.0044,18.568788,73.769013
2/20/2024 9:00,Location_10,8.49,7.66,2.22,1212.53,0.0292,0.0192,0.0086,0.0044,0.005,18.780154,73.711276
2/20/2024 10:00,Location_11,7.07,4.96,9.5,738.84,0.0454,0.0071,0.0068,0.0454,0.0045,18.414168,73.863313
2/20/2024 11:00,Location_12,7.13,8.04,2.58,339.08,0.0471,0.0355,0.0017,0.0268,0.0009,18.698367,73.933087
2/20/2024 12:00,Location_13,6.41,5.08,3.6,474.09,0.0032,0.0331,0.0019,0.0429,0.0037,18.657098,73.982401
2/20/2024 13:00,Location_14,7.99,8.16,7.68,812.76,0.0201,0.0022,0.0093,0.0029,0.0005,18.499809,74.023978
2/20/2024 14:00,Location_15,7.73,5.38,4.24,306.44,0.0012,0.0418,0.0003,0.0263,0.0042,18.602927,73.944215
2/20/2024 15:00,Location_16,6.55,4.71,6.28,956.32,0.0165,0.0124,0.0046,0.027,0.0023,18.451821,73.744352
2/20/2024 16:00,Location_17,6.21,4.99,4.72,892.05,0.0268,0.0216,0.0031,0.043,0.0008,18.748639,73.973033
2/20/2024 17:00,Location_18,7.7,4.01,7.55,1100.58,0.0455,0.0334,0.0067,0.0049,0.0052,18.543159,74.093671
2/20/2024 18:00,Location_19,7.64,8.31,2.67,1412.79,0.0423,0.0215,0.0084,0.012,0.0037,18.650418,74.062234
2/20/2024 19:00,Location_20,6.68,8.39,1.06,1377.16,0.0064,0.0221,0.0036,0.0203,0.0021,18.463511,74.048668
2/20/2024 20:00,Location_21,8.38,7.09,3.35,1424.51,0.0047,0.0033,0.0043,0.0433,0.0002,18.482466,73.820868
2/20/2024 21:00,Location_22,6.38,4.97,5.01,442.6,0.0295,0.0201,0.0098,0.0469,0.0032,18.796783,74.000315
2/20/2024 22:00,Location_23,7.08,4.5,2.1,284.19,0.0266,0.0382,0.0078,0.0496,0.0055,18.701235,74.040441
2/20/2024 23:00,Location_24,8.36,4.11,3.87,523.19,0.0133,0.0458,0.009,0.048,0.0036,18.784789,73.97133
2/21/2024 0:00,Location_25,7.05,4.99,4.3,1353.12,0.045,0.0207,0.0044,0.0003,0.0058,18.51834,73.800225
2/21/2024 1:00,Location_26,7.6,9.35,1.05,1460.87,0.0464,0.0212,0.0023,0.0024,0.0008,18.465825,74.081534
2/21/2024 2:00,Location_27,6.99,5.45,6.04,1303.05,0.0201,0.0351,0.0041,0.0074,0.0034,18.601227,73.880328
2/21/2024 3:00,Location_28,6.69,6.13,8.9,254.02,0.0445,0.0471,0.0072,0.0174,0.0048,18.597867,73.751922
2/21/2024 4:00,Location_29,8.46,4.63,1.94,1426.4,0.0192,0.0134,0.0011,0.0415,0.0032,18.469979,73.743911
2/21/2024 5:00,Location_30,7.02,5.33,6.18,692.7,0.0368,0.022,0.0027,0.0446,0.0005,18.693288,73.959008
2/21/2024 6:00,Location_31,8.24,7.12,6.82,113.03,0.0238,0.0398,0.0005,0.0093,0.0035,18.544711,73.875084
2/21/2024 7:00,Location_32,6.57,7.65,4.48,719.35,0.0061,0.0305,0.0043,0.031,0.0037,18.474546,73.737794
2/21/2024 8:00,Location_33,6.53,5.47,7.16,164.5,0.0464,0.0055,0.0083,0.0459,0.0044,18.532793,73.996146
2/21/2024 9:00,Location_34,6.08,4.35,4.4,861.43,0.0227,0.0314,0.0002,0.0232,0.0046,18.625463,74.01973
2/21/2024 10:00,Location_35,7.63,6.35,5.29,573.98,0.0367,0.0093,0.0068,0.0052,0.0046,18.690588,73.990166
2/21/2024 11:00,Location_36,6.92,5.41,0.57,762.81,0.0184,0.0255,0.0093,0.0229,0.004,18.592756,73.780904
2/21/2024 12:00,Location_37,8.16,5.32,7.07,958.44,0.0009,0.0265,0.0024,0.0188,0.0013,18.610238,73.97591
2/21/2024 13:00,Location_38,7.18,9.76,6.78,1316.32,0.005,0.0438,0.0069,0.0289,0.0024,18.455578,73.704289
2/21/2024 14:00,Location_39,8.42,7.7,0.86,1026.66,0.0248,0.0231,0.0098,0.0219,0.0047,18.765876,73.822045
2/21/2024 15:00,Location_40,6.46,7.34,4,707.67,0.0345,0.014,0.0096,0.0009,0.0057,18.77149,73.859529
2/21/2024 16:00,Location_41,8.17,6.49,9.8,1247.2,0.0167,0.0115,0.0023,0.0497,0.0005,18.673371,74.034099
2/21/2024 17:00,Location_42,7.94,6.57,4.5,1367.81,0.0348,0.0437,0.001,0.0272,0.0032,18.407053,73.856158
2/21/2024 18:00,Location_43,7.93,7.25,5.27,267.66,0.0349,0.0086,0.0015,0.0237,0.0019,18.61483,73.704508
2/21/2024 19:00,Location_44,8.11,8.18,9.14,844.71,0.0352,0.0213,0.007,0.0477,0.0014,18.651688,73.840939
2/21/2024 20:00,Location_45,7.9,8.21,7.31,498.32,0.0246,0.0094,0.0073,0.0078,0.003,18.797862,73.89957
2/21/2024 21:00,Location_46,7.57,5.03,6.03,165.89,0.0457,0.0387,0.0067,0.0095,0.0036,18.798427,74.079602
2/21/2024 22:00,Location_47,6.33,7,8.08,1035.97,0.0245,0.0237,0.0034,0.0404,0.0001,18.743044,74.076414
2/21/2024 23:00,Location_48,6.08,6.47,8.71,1307.88,0.0225,0.0176,0.0017,0.013,0.0047,18.425532,73.77235
2/22/2024 0:00,Location_49,8.3,9.22,4.84,328.06,0.01,0.0181,0.0058,0.04,0.0049,18.781311,73.774059
2/22/2024 1:00,Location_50,7.54,7.79,5.01,1237.38,0.0154,0.0426,0.0048,0.0136,0.0058,18.645064,73.765353
2/22/2024 2:00,Location_1,7.99,7.2,4.17,1294.75,0.0021,0.0277,0.0073,0.0017,0.0011,18.720355,74.015569
2/22/2024 3:00,Location_2,7.2,4.69,9.68,1380.08,0.0317,0.0359,0.0044,0.0259,0.0036,18.562877,73.702409
2/22/2024 4:00,Location_3,6.29,7.63,7.12,471.4,0.0124,0.0449,0.0034,0.0098,0.0026,18.527868,73.750871
2/22/2024 5:00,Location_4,6.31,4.7,1.29,1365.53,0.0152,0.0451,0.0029,0.0379,0.002,18.585298,73.915184
2/22/2024 6:00,Location_5,7.71,6.02,8.7,548.93,0.0385,0.0164,0.0021,0.0321,0.0034,18.45875,73.799025
2/22/2024 7:00,Location_6,7.08,4.86,5.07,873.27,0.0164,0.0476,0.0027,0.0462,0.0047,18.542826,73.736943
2/22/2024 8:00,Location_7,6.5,8.15,1.15,170.71,0.0121,0.0012,0.0009,0.0391,0.0001,18.743047,73.843951
2/22/2024 9:00,Location_8,7.23,5.24,5.72,161.43,0.0085,0.0188,0.0035,0.009,0.0058,18.41518,73.809683
2/22/2024 10:00,Location_9,6.16,6.35,4.46,1108.52,0.0387,0.0448,0.0004,0.04,0.0049,18.460351,73.904442
2/22/2024 11:00,Location_10,7.45,9.37,8.84,722.27,0.0065,0.0137,0.0019,0.0321,0.0045,18.450046,74.091693
2/22/2024 12:00,Location_11,6.67,5.23,2.44,458.81,0.0227,0.0137,0.0075,0.0334,0.0046,18.56123,73.749722
2/22/2024 13:00,Location_12,7.99,7.05,8.35,366.58,0.0253,0.0151,0.0033,0.0416,0.0023,18.798795,73.849091
2/22/2024 14:00,Location_13,6.78,6.52,5.8,1037.93,0.0344,0.0306,0.0067,0.0287,0.0045,18.469343,74.072794
2/22/2024 15:00,Location_14,7.14,4.11,1.02,100.56,0.0317,0.0219,0.0072,0.0233,0.0023,18.458193,74.050749
2/22/2024 16:00,Location_15,6.03,8.76,9.73,1228.25,0.0405,0.0363,0.0058,0.0318,0.0054,18.766022,73.857708
2/22/2024 17:00,Location_16,6.18,4.41,5.37,210.95,0.0022,0.0447,0.0096,0.0149,0.0011,18.75282,73.979581
2/22/2024 18:00,Location_17,6.98,6.85,3.26,368.09,0.0148,0.0337,0.0002,0.0091,0.0018,18.412896,73.735143
2/22/2024 19:00,Location_18,7.2,7.36,4.96,640.73,0.014,0.0102,0.0074,0.0308,0.0033,18.700682,73.985016
2/22/2024 20:00,Location_19,7.5,7.77,8.65,778.8,0.0073,0.0466,0.0096,0.0117,0.0019,18.662186,74.089143
2/22/2024 21:00,Location_20,6.73,8.13,3.4,596.99,0.0145,0.0132,0.0086,0.004,0.0025,18.707096,73.914995
2/22/2024 22:00,Location_21,7.74,5.52,2.33,549,0.0155,0.0075,0.0017,0,0.003,18.597801,73.899396
2/22/2024 23:00,Location_22,8.15,4.06,1.73,1449.48,0.0261,0.0045,0.0033,0.0304,0.0051,18.796552,73.774927
2/23/2024 0:00,Location_23,7.95,8.34,3.33,998.21,0.0332,0.0282,0.0017,0.0181,0.0031,18.417539,73.953515
2/23/2024 1:00,Location_24,6.1,7.21,7.91,132.81,0.0191,0.0057,0.006,0.0376,0.0022,18.493749,73.936175
2/23/2024 2:00,Location_25,7.2,9.02,4.98,702.25,0.036,0.0069,0.0071,0.0188,0.0015,18.558618,73.960773
2/23/2024 3:00,Location_26,6.26,8.93,2.66,1325.01,0.0168,0.015,0.0032,0.0243,0.0025,18.579911,73.710433
2/23/2024 4:00,Location_27,6.61,9.06,2.08,522.04,0.0145,0.0141,0.0054,0.0204,0.0031,18.768547,73.919489
2/23/2024 5:00,Location_28,8.47,6.91,3.66,232.38,0.0271,0.0302,0.0069,0.0325,0.0045,18.624002,73.937974
2/23/2024 6:00,Location_29,6.36,6,9.43,1161.74,0.0012,0.0408,0.0042,0.0178,0.0007,18.418044,73.783012
2/23/2024 7:00,Location_30,7.25,8.75,3.76,948.42,0.004,0.0381,0.0085,0.0482,0.0013,18.563145,73.783333
2/23/2024 8:00,Location_31,7.55,6.71,9.89,898.44,0.0209,0.0131,0.0077,0.0468,0.0023,18.566596,73.810487
2/23/2024 9:00,Location_32,7.76,5.1,5.11,175.01,0.0471,0.0123,0.0006,0.0424,0.0022,18.786196,73.984689
2/23/2024 10:00,Location_33,7.4,9.13,2.2,296.7,0.0361,0.0483,0.0062,0.046,0.0024,18.639679,73.942506
2/23/2024 11:00,Location_34,6.02,9.3,8.97,971.57,0.0044,0.0004,0.0024,0.0225,0.0048,18.65426,74.038305
2/23/2024 12:00,Location_35,6.82,6.8,4.87,390.95,0.0423,0.044,0.0056,0.0268,0.0019,18.685301,73.818263
2/23/2024 13:00,Location_36,7.29,4.45,7.24,805.7,0.0366,0.01,0.0096,0.0371,0.003,18.708016,74.064827
2/23/2024 14:00,Location_37,6.22,6.33,9.85,862.83,0.0305,0.0474,0.0088,0.0348,0.0037,18.65402,73.997482
2/23/2024 15:00,Location_38,6.88,8.82,0.98,496.91,0.041,0.0171,0.004,0.0445,0.0014,18.494878,73.858005
2/23/2024 16:00,Location_39,6.08,9.41,1.42,1427.8,0.0202,0.022,0.0029,0.0358,0.0043,18.749618,73.738105
2/23/2024 17:00,Location_40,6.2,5.22,7.34,1279.45,0.0111,0.0354,0.0023,0.0499,0.0033,18.692848,73.802793
2/23/2024 18:00,Location_41,6.99,4.4,3.18,1111.32,0.0256,0.0294,0.0053,0.0174,0.0027,18.696748,74.082707
2/23/2024 19:00,Location_42,6.33,9.26,2.25,209.19,0.0274,0.0159,0.0011,0.0416,0.0049,18.798623,73.824145
2/23/2024 20:00,Location_43,7.42,6.34,0.87,248.58,0.0269,0.0277,0.0055,0.0349,0.0015,18.721011,73.83196
2/23/2024 21:00,Location_44,7.72,7.25,0.71,789.89,0.0283,0.0365,0,0.0346,0.0053,18.731661,73.775836
2/23/2024 22:00,Location_45,8,9.81,7.86,325,0.0474,0.0021,0.0032,0.0163,0.0034,18.780562,74.02274
2/23/2024 23:00,Location_46,6.5,4.4,1.78,1469.57,0.0451,0.0006,0.0022,0.0393,0.0037,18.460454,73.810258
2/24/2024 0:00,Location_47,6.42,7.89,4.94,321.93,0.0438,0.0229,0.0097,0.045,0.0053,18.599091,73.832103
2/24/2024 1:00,Location_48,6.26,4.44,6.26,782.45,0.0401,0.0066,0.0073,0.0109,0.0049,18.632227,73.865739
2/24/2024 2:00,Location_49,7.59,6.25,4.57,609.77,0.0472,0.0332,0.0035,0.0313,0.0036,18.53171,73.873491
2/24/2024 3:00,Location_50,7.77,8.82,0.76,995.14,0.0049,0.0107,0.0009,0.0196,0.0045,18.735761,73.864536
2/24/2024 4:00,Location_1,6.08,6.6,7.94,280.65,0.0133,0.0216,0.0052,0.0495,0.0026,18.704968,73.901497
2/24/2024 5:00,Location_2,8.34,9.98,0.6,702.44,0.0248,0.0099,0.0021,0.0239,0.0033,18.688353,74.025805
2/24/2024 6:00,Location_3,6.13,7.35,7.74,484.59,0.0423,0.0274,0.0054,0.0114,0.0004,18.79886,74.027714
2/24/2024 7:00,Location_4,7.35,5.93,8.99,1342.85,0.0253,0.0058,0.0084,0.0191,0.0005,18.503753,74.019325
2/24/2024 8:00,Location_5,7.77,5.32,4.61,156.82,0.0374,0.0012,0.0062,0.0327,0.005,18.694183,73.74045
2/24/2024 9:00,Location_6,8.18,6.1,5.59,1379.22,0.0069,0.0026,0.0063,0.0038,0.0004,18.620562,74.019872
2/24/2024 10:00,Location_7,7.79,6.24,5.03,1266.19,0.0126,0.0477,0.0054,0.0302,0.001,18.525196,73.748101
2/24/2024 11:00,Location_8,8,4.41,4.2,516.6,0.0366,0.0071,0.0093,0.0466,0.0048,18.464235,73.74989
2/24/2024 12:00,Location_9,6.85,6.22,8.93,1205.01,0.0082,0.0354,0.0093,0.0425,0,18.758354,74.079145
2/24/2024 13:00,Location_10,8.04,6.79,8.99,143.7,0.0176,0.0034,0.0051,0.0034,0.0017,18.638182,74.027759
2/24/2024 14:00,Location_11,6.2,8.34,3.69,1453.61,0.0132,0.0054,0.0031,0.0497,0.0035,18.729974,73.920964
2/24/2024 15:00,Location_12,8.24,7.94,6.34,837.23,0.0175,0.0254,0.0046,0.0349,0.0036,18.618138,74.049988
2/24/2024 16:00,Location_13,7.37,8.25,9.31,524.59,0.0354,0.0232,0.0019,0.0081,0.0047,18.487991,74.095746
2/24/2024 17:00,Location_14,8.04,4.05,9.64,607.62,0.0184,0.0476,0.0064,0.0006,0.003,18.53502,73.944257
2/24/2024 18:00,Location_15,7.13,5.31,5.34,192.97,0.0278,0.0472,0.005,0.0086,0.0031,18.552616,73.945159
2/24/2024 19:00,Location_16,7.61,7.97,4.8,1485.09,0.005,0.039,0.001,0.0419,0.0044,18.789174,74.001771
2/24/2024 20:00,Location_17,7.32,6.9,3.15,155.01,0.0403,0.0301,0.002,0.0011,0.003,18.402253,73.792856
2/24/2024 21:00,Location_18,7.83,4.03,9.61,1016.87,0.0185,0.0227,0.0048,0.0117,0.0037,18.794266,73.76685
2/24/2024 22:00,Location_19,6.2,8.83,1.86,719.83,0.0324,0.0178,0.0089,0.0379,0.0054,18.792185,74.003832
2/24/2024 23:00,Location_20,6.15,8.64,6.01,1428.48,0.0363,0.0474,0.0057,0.0293,0.0024,18.79846,73.837962
2/25/2024 0:00,Location_21,6.62,7.29,3.18,444.4,0.0105,0.0301,0.0068,0.0391,0.0023,18.590635,73.754028
2/25/2024 1:00,Location_22,6.4,4.4,3.15,844.92,0.0442,0.029,0.0034,0.0373,0,18.785524,73.825951
2/25/2024 2:00,Location_23,8.18,8.6,4.35,775.3,0.0308,0.0116,0.0057,0.0025,0.0037,18.55824,73.843455
2/25/2024 3:00,Location_24,6.55,7.5,9.99,1084.01,0.0214,0.0023,0.0045,0.0446,0.0002,18.410518,74.086091
2/25/2024 4:00,Location_25,8.44,8.69,1.02,195.21,0.0091,0.0473,0.0066,0.0114,0.003,18.489739,73.979184
2/25/2024 5:00,Location_26,6.84,8.51,6,371.3,0.0471,0.0157,0.0005,0.0277,0.0048,18.778118,73.912343
2/25/2024 6:00,Location_27,6.46,8.82,1.28,400.39,0.0378,0.0221,0.0049,0.0322,0.0033,18.405506,74.087549
2/25/2024 7:00,Location_28,7.97,7.11,1.97,1133.41,0.0104,0.0057,0.003,0.0084,0.0016,18.618398,74.061256
2/25/2024 8:00,Location_29,7.65,4.84,4.68,364.79,0.0169,0.0418,0.0033,0.0488,0.0047,18.430241,73.9048
2/25/2024 9:00,Location_30,7.25,8.03,5.35,902.89,0.0405,0.0014,0.0096,0.0244,0.0016,18.514559,74.062272
2/25/2024 10:00,Location_31,7.39,7.72,2.96,401.34,0.0348,0.0417,0.0018,0.0029,0.0044,18.435237,73.861722
2/25/2024 11:00,Location_32,7.8,8.45,3.51,1306.27,0.0383,0.007,0.0031,0.0469,0.0037,18.743811,73.792168
2/25/2024 12:00,Location_33,6.57,5.02,1.33,1419.06,0.0221,0.0443,0.0051,0.0293,0.001,18.636428,73.793071
2/25/2024 13:00,Location_34,8.49,5.17,3.38,825.89,0.0358,0.0365,0.0086,0.035,0.0054,18.760843,73.964926
2/25/2024 14:00,Location_35,8.44,9.34,9.68,593.23,0.0193,0.0082,0.0042,0.0263,0.0012,18.675341,73.900428
2/25/2024 15:00,Location_36,7.63,8.5,9.47,427.68,0.0106,0.0283,0.0074,0.0417,0.0059,18.788412,73.96358
2/25/2024 16:00,Location_37,6.5,9.45,3.68,169.69,0.0316,0.0156,0.0086,0.0017,0,18.603951,73.97443
2/25/2024 17:00,Location_38,7.7,8.55,5.92,475.9,0.0488,0.0089,0.0031,0.0134,0.0016,18.655484,73.708929
2/25/2024 18:00,Location_39,6.18,7.58,9.14,1015.93,0.0155,0.043,0.0039,0.0235,0.0012,18.630524,73.721616
2/25/2024 19:00,Location_40,6.08,7.92,0.56,847.06,0.023,0.0202,0.0036,0.0038,0.0001,18.593704,73.913071
2/25/2024 20:00,Location_41,6.64,9.33,8.2,1421.66,0.0337,0.0199,0.0083,0.0353,0.0044,18.738384,73.776414
2/25/2024 21:00,Location_42,7.16,7.47,9.51,654.79,0.0271,0.0085,0.0004,0.0197,0.0042,18.65781,73.953014
2/25/2024 22:00,Location_43,8.17,7.79,1.37,1071.41,0.0422,0.0192,0.0031,0.0136,0.0048,18.720525,73.920874
2/25/2024 23:00,Location_44,7.82,4.94,2.03,785.05,0.0381,0.0436,0.0068,0.0002,0.0015,18.714546,73.934304
2/26/2024 0:00,Location_45,7.86,6.84,9.63,817.61,0.0029,0.0182,0.0057,0.036,0.0027,18.476418,73.820982
2/26/2024 1:00,Location_46,7.06,8.3,5.61,474.88,0.0499,0.0476,0.0044,0.0417,0.004,18.660065,73.955937
2/26/2024 2:00,Location_47,6.86,5.63,0.63,736.93,0.0376,0.0473,0.0054,0.0198,0.0026,18.479859,74.031797
2/26/2024 3:00,Location_48,6.93,5.21,2.95,759.1,0.0432,0.0072,0.002,0.0282,0.0042,18.633328,74.099229
2/26/2024 4:00,Location_49,8.47,5.88,4.77,1089.3,0.0326,0.0089,0.0043,0.0114,0.0038,18.670974,74.035378
2/26/2024 5:00,Location_50,6.1,5.45,7.08,1416.9,0.0428,0.0431,0.005,0.0311,0.0007,18.798894,73.923
2/26/2024 6:00,Location_1,8.17,5.29,7.47,561.05,0.0056,0.0196,0.009,0.0006,0.0047,18.412217,73.777372
2/26/2024 7:00,Location_2,7.45,6.55,9.96,159.08,0.0174,0.0002,0.0026,0.0244,0.0043,18.436497,73.972578
2/26/2024 8:00,Location_3,7.1,9.45,3.23,794.81,0.0438,0.0137,0.0087,0.0322,0.0039,18.430811,74.075062
2/26/2024 9:00,Location_4,7.81,7.04,5.61,862.25,0.0101,0.0299,0.0064,0.0459,0.0009,18.559345,73.784747
2/26/2024 10:00,Location_5,7.22,5.13,5.57,335.82,0.0039,0.04,0.0002,0.0191,0.0016,18.728635,73.802398
2/26/2024 11:00,Location_6,8.18,4.46,4.35,1164.65,0.0394,0.0067,0.0072,0.0383,0.0024,18.737623,73.759603
2/26/2024 12:00,Location_7,8.25,8.18,2.11,1478.9,0.0418,0.0055,0.0004,0.0299,0.0017,18.694792,73.994689
2/26/2024 13:00,Location_8,7.05,6.3,9.79,1424.08,0.0081,0.0461,0.01,0.0464,0.0014,18.758751,73.862625
2/26/2024 14:00,Location_9,6.69,8.93,8.61,375.95,0.0427,0.0376,0.0087,0.0199,0.0048,18.529144,73.725078
2/26/2024 15:00,Location_10,7.48,7.96,5.23,1325.51,0.0343,0.0295,0.003,0.016,0.0038,18.435262,74.04998
2/26/2024 16:00,Location_11,8.28,8.78,6.23,1086.29,0.026,0.0385,0.0026,0.0444,0.0034,18.423261,73.923069
2/26/2024 17:00,Location_12,6.53,5.63,2.66,735.39,0.0415,0.0214,0.0038,0.0025,0.0014,18.740853,73.832438
2/26/2024 18:00,Location_13,7.56,8.15,5.67,856.86,0.021,0.0379,0.0036,0.0068,0.0055,18.692175,73.837593
2/26/2024 19:00,Location_14,7.58,5.58,7.1,1289.44,0.0097,0.0186,0.0037,0.0041,0.0011,18.679446,73.8161
2/26/2024 20:00,Location_15,7.83,9.63,5.39,772.19,0.0142,0.0122,0.0032,0.0422,0.0048,18.535871,73.882192
2/26/2024 21:00,Location_16,6.33,7.82,9.91,622.49,0.0253,0.0365,0.0062,0.0005,0.0058,18.551962,73.834817
2/26/2024 22:00,Location_17,7.79,5.95,6.31,790.55,0.0266,0.021,0.0016,0.0431,0.0044,18.783245,73.919179
2/26/2024 23:00,Location_18,8.27,5.62,4.02,910.78,0.0403,0.0491,0.0085,0.0226,0.006,18.425522,74.009407
2/27/2024 0:00,Location_19,6.45,5.15,7.84,364.71,0.0396,0.0175,0.0081,0.0002,0.0039,18.709493,73.969785
2/27/2024 1:00,Location_20,6.59,8.17,2.12,1361.27,0.0291,0.0461,0.0048,0.0201,0.0013,18.523853,73.817783
2/27/2024 2:00,Location_21,8.43,5.31,4.15,1043.86,0.039,0.0466,0.0085,0.0093,0.0012,18.415622,73.911496
2/27/2024 3:00,Location_22,6.45,7.57,3.8,986.58,0.0096,0.0121,0.0025,0.0312,0.0019,18.697028,74.03605
2/27/2024 4:00,Location_23,8.14,5.59,4.6,239.29,0.0025,0.0399,0.0002,0.034,0,18.532365,73.727282
2/27/2024 5:00,Location_24,7.23,7.97,7.93,945.84,0.0437,0.0217,0.0062,0.0244,0.0041,18.688859,73.731319
2/27/2024 6:00,Location_25,6.62,8.89,5.1,269.34,0.0038,0.0459,0.0046,0.002,0.0016,18.683062,73.922468
2/27/2024 7:00,Location_26,8.18,8.67,8.04,210.18,0.0123,0.0225,0.0057,0.0328,0.0049,18.613915,73.955646
2/27/2024 8:00,Location_27,7.11,8.57,5.98,838.24,0.0348,0.0372,0.009,0.0421,0.0022,18.710949,73.784565
2/27/2024 9:00,Location_28,7.29,5.13,3.75,663.9,0.0205,0.0233,0.0097,0.036,0.0029,18.632415,73.998088
2/27/2024 10:00,Location_29,6.9,4.53,8.19,924.33,0.0438,0.0114,0.0063,0.0415,0.0058,18.514655,73.958505
2/27/2024 11:00,Location_30,7.48,8.19,2.76,224.91,0.0149,0.01,0.0076,0.01,0.0015,18.693646,74.069316
2/27/2024 12:00,Location_31,6.41,6.21,2.63,703.38,0.0006,0.0213,0.0008,0.0444,0.0043,18.635656,73.767582
2/27/2024 13:00,Location_32,6.98,6.59,5.29,344.7,0.015,0.0378,0.0016,0.0161,0.0045,18.405091,74.00055
2/27/2024 14:00,Location_33,8.42,4.19,2.98,1481.94,0.0289,0.0303,0.0073,0.0007,0.0013,18.760658,73.733457
2/27/2024 15:00,Location_34,6.65,5.56,0.59,885.61,0.0188,0.0344,0.0043,0.0422,0.003,18.618257,73.926117
2/27/2024 16:00,Location_35,7.64,4.2,6.66,1062.41,0.0267,0.0141,0.0045,0.0471,0.0021,18.747451,73.920758
2/27/2024 17:00,Location_36,6.81,9.28,5.36,555.59,0.0438,0.0241,0.0031,0.0328,0.0046,18.753095,73.855354
2/27/2024 18:00,Location_37,7.93,5.46,4.73,232.63,0.0456,0.0022,0.0061,0.0116,0.0037,18.577987,74.037828
2/27/2024 19:00,Location_38,6.33,7.34,9.69,1466.22,0.0133,0.0409,0.0019,0.0126,0.0029,18.603064,73.701748
2/27/2024 20:00,Location_39,8.42,4.23,5.93,500.76,0.0231,0.0495,0.0063,0.0233,0.0047,18.566302,73.908072
2/27/2024 21:00,Location_40,7.13,8,8.7,693.33,0.0275,0.0203,0.0017,0.0449,0.0014,18.579775,73.786861
2/27/2024 22:00,Location_41,6.59,5.94,1.82,1009.81,0.0475,0.0005,0.0006,0.0075,0.0045,18.758059,73.997399
2/27/2024 23:00,Location_42,6.18,9.39,5.91,134.58,0.0499,0.0085,0.0033,0.0413,0.0052,18.715258,73.717227
2/28/2024 0:00,Location_43,6.42,9.33,8.75,1234.36,0.0118,0.0326,0.0023,0.0146,0.0053,18.45061,74.032622
2/28/2024 1:00,Location_44,7.3,5.95,6.04,851.21,0.0363,0.0306,0.0089,0.0404,0.0047,18.644123,74.035237
2/28/2024 2:00,Location_45,6.84,9.41,7.32,489.5,0.0189,0.0394,0.0005,0.046,0.0024,18.798363,74.033146
2/28/2024 3:00,Location_46,8.07,9.98,4.03,186.25,0.0004,0.0127,0.0018,0.0214,0.0059,18.63822,73.761027
2/28/2024 4:00,Location_47,7.08,8.95,1.38,327.5,0.0005,0.0382,0.0055,0.0183,0.0023,18.714349,73.952163
2/28/2024 5:00,Location_48,6.62,9.07,4.85,1353.05,0.023,0.0344,0.0048,0.0401,0.0038,18.707625,73.705747
2/28/2024 6:00,Location_49,7.54,5.49,4.25,1060.43,0.0244,0.0161,0.0005,0.0265,0.001,18.540127,74.039185
2/28/2024 7:00,Location_50,7.77,7.46,8.74,449.86,0.0011,0.0273,0.0001,0.0342,0.0059,18.54874,73.98919
2/28/2024 8:00,Location_1,6.42,4.4,2.82,191.84,0.0343,0.0074,0.0099,0.0311,0.0042,18.689631,73.912461
2/28/2024 9:00,Location_2,6.42,4.57,9.68,1066.86,0.0147,0.0226,0.0066,0.0076,0.0045,18.599993,73.992237
2/28/2024 10:00,Location_3,6.09,9.99,9.6,901.37,0.028,0.0441,0.0037,0.0422,0.0004,18.628228,73.73773
2/28/2024 11:00,Location_4,7.84,5.96,2.85,666.33,0.015,0.0211,0.0047,0.0098,0.0046,18.685162,73.911462
2/28/2024 12:00,Location_5,7.66,8.49,3.81,609.06,0.0084,0.042,0.0027,0.0466,0.0046,18.71103,73.816511
2/28/2024 13:00,Location_6,7.19,8.84,9.01,403.54,0.0204,0.0295,0.0034,0.0125,0.004,18.508607,74.089048
2/28/2024 14:00,Location_7,8.11,9.15,9.68,1037.46,0.0116,0.0096,0.0065,0.0367,0.0018,18.458718,74.042847
2/28/2024 15:00,Location_8,8.01,9.99,4.71,1458.94,0.0267,0.0291,0.0088,0.0142,0.0029,18.516718,73.99331
2/28/2024 16:00,Location_9,7.46,5.45,3.55,346,0.0099,0.0253,0.0018,0.0159,0.0007,18.603015,74.073499
2/28/2024 17:00,Location_10,8.17,4.24,5.5,935.96,0.0254,0.0199,0.0084,0.0155,0.0028,18.536857,73.838737
2/28/2024 18:00,Location_11,6.51,6.47,7.03,693.86,0.0079,0.006,0.0012,0.0374,0.0015,18.627345,74.060352
2/28/2024 19:00,Location_12,6.28,4.78,3.1,725.36,0.0335,0.0208,0.0021,0.0278,0.0021,18.421386,73.830095
